party,score,election_type,ballot_type,amphoe,tambon,source_file
กล้าธรรม,2,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_4__party_list_vote.csv
พลังประชารัฐ,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_4__party_list_vote.csv
โอกาสใหม่,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_4__party_list_vote.csv
เป็นธรรม,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_4__party_list_vote.csv
ประชาชน,3,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_4__party_list_vote.csv
ประชาไทย,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_4__party_list_vote.csv
ไทยสร้างไทย,3,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_4__party_list_vote.csv
ไทยก้าวใหม่,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_4__party_list_vote.csv
ประชาอาสาชาติ,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_4__party_list_vote.csv
พร้อม,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_4__party_list_vote.csv
เครือข่ายชาวนาแห่งประเทศไทย,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_4__party_list_vote.csv
ไทยพิทักษ์ธรรม,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_4__party_list_vote.csv
ความหวังใหม่,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_4__party_list_vote.csv
ไทยรวมไทย,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_4__party_list_vote.csv
เพื่อบ้านเมือง,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_4__party_list_vote.csv
พลังไทยรักชาติ,2,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_4__party_list_vote.csv
ประชาชน,540,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__constituency_vote.csv
ไทยก้าวใหม่,1,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__constituency_vote.csv
ภูมิใจไทย,69,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__constituency_vote.csv
ประชาธิปัตย์,34,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__constituency_vote.csv
เศรษฐกิจ,18,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__constituency_vote.csv
กล้าธรรม,17,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__constituency_vote.csv
รวมไทยสร้างชาติ,5,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__constituency_vote.csv
เพื่อไทย,117,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__constituency_vote.csv
เสรีรวมไทย,8,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__constituency_vote.csv
วิชชั่นใหม่,0,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__constituency_vote.csv
ไทยทรัพย์ทวี,6,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
เพื่อชาติไทย,4,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
ใหม่,4,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
มิติใหม่,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
รวมใจไทย,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
รวมไทยสร้างชาติ,14,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
พลวัต,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
ประชาธิปไตยใหม่,4,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
เพื่อไทย,122,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
ทางเลือกใหม่,4,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
เศรษฐกิจ,4,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
เสรีรวมไทย,4,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
รวมพลังประชาชน,3,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
ท้องที่ไทย,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
อนาคตไทย,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
พลังเพื่อไทย,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
ไทยชนะ,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
พลังสังคมใหม่,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
สังคมประชาธิปไตยไทย,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
ฟิวชัน,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
ไทรวมพลัง,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
ก้าวอิสระ,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
ปวงชนไทย,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
วิชชั่นใหม่,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
เพื่อชีวิตใหม่,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
คลองไทย,2,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
ประชาธิปัตย์,13,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
ไทยก้าวหน้า,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
ไทยภักดี,5,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
แรงงานสร้างชาติ,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
ประชากรไทย,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
ครูไทยเพื่อประชาชน,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
ประชาชาติ,3,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
สร้างอนาคตไทย,2,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
รักชาติ,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
ไทยพร้อม,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
ภูมิใจไทย,70,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
พลังธรรมใหม่,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
กรีน,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
ไทยธรรม,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
แผ่นดินธรรม,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
กล้าธรรม,2,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
พลังประชารัฐ,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
โอกาสใหม่,4,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
เป็นธรรม,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
ประชาชน,511,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
ประชาไทย,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
ไทยสร้างไทย,4,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
ไทยก้าวใหม่,4,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
ประชาอาสาชาติ,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
พร้อม,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
เครือข่ายชาวนาแห่งประเทศไทย,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
ไทยพิทักษ์ธรรม,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
ความหวังใหม่,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
ไทยรวมไทย,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
เพื่อบ้านเมือง,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
พลังไทยรักชาติ,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_5__party_list_vote.csv
ประชาชน,323,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__constituency_vote.csv
ไทยก้าวใหม่,4,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__constituency_vote.csv
ภูมิใจไทย,22,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__constituency_vote.csv
ประชาธิปัตย์,17,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__constituency_vote.csv
เศรษฐกิจ,8,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__constituency_vote.csv
กล้าธรรม,5,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__constituency_vote.csv
รวมไทยสร้างชาติ,4,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__constituency_vote.csv
เพื่อไทย,123,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__constituency_vote.csv
เสรีรวมไทย,11,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__constituency_vote.csv
วิชชั่นใหม่,1,เลือกตั้งทั่วไป,แบ่งเขต,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__constituency_vote.csv
ไทยทรัพย์ทวี,4,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
เพื่อชาติไทย,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
ใหม่,4,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
มิติใหม่,2,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
รวมใจไทย,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
รวมไทยสร้างชาติ,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
พลวัต,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
ประชาธิปไตยใหม่,2,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
เพื่อไทย,64,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
ทางเลือกใหม่,2,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
เศรษฐกิจ,10,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
เสรีรวมไทย,2,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
รวมพลังประชาชน,9,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
ท้องที่ไทย,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
อนาคตไทย,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
พลังเพื่อไทย,4,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
ไทยชนะ,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
พลังสังคมใหม่,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
สังคมประชาธิปไตยไทย,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
ฟิวชัน,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
ไทรวมพลัง,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
ก้าวอิสระ,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
ปวงชนไทย,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
วิชชั่นใหม่,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
เพื่อชีวิตใหม่,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
คลองไทย,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
ประชาธิปัตย์,10,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
ไทยก้าวหน้า,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
ไทยภักดี,4,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
แรงงานสร้างชาติ,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
ประชากรไทย,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
ครูไทยเพื่อประชาชน,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
ประชาชาติ,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
สร้างอนาคตไทย,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
รักชาติ,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
ไทยพร้อม,1,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
ภูมิใจไทย,18,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
พลังธรรมใหม่,2,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
กรีน,0,เลือกตั้งทั่วไป,บัญชีรายชื่อ,อำเภอเมืองลำพูน,Pa Sak,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_6__party_list_vote.csv
