arabic_vote,thai_vote,party_name,filename
0,,ไทยสร้างไทย,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_20__party_list_vote_page_3.md
0,,ไทยสร้างไทย,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_3__party_list_vote_page_3.md
0,,ไทยสร้างไทย,district_ban_thi__01_subdistrict_ban_thi__polling_unit_6__party_list_vote_page_3.md
0,,ไทยสร้างไทย,district_ban_thi__01_subdistrict_ban_thi__polling_unit_15__party_list_vote_page_3.md
0,,ไทยรวมไทย,district_mueang_lamphun__16_subdistrict_mueang_nga__polling_unit_19__party_list_vote_page_3.md
0,,ไทยรวมไทย,district_mueang_lamphun__16_subdistrict_mueang_nga__polling_unit_17__party_list_vote_page_3.md
0,,ไทยรวมไทย,district_mueang_lamphun__16_subdistrict_mueang_nga__polling_unit_11__party_list_vote_page_3.md
0,,ไทยรวมไทย,district_mueang_lamphun__15_office_ban_paen__polling_unit_2__party_list_vote_page_3.md
0,,ไทยรวมไทย,district_mueang_lamphun__13_municipality_mueang_lamphun__polling_unit_4__party_list_vote_page_3.md
0,,ไทยรวมไทย,district_mueang_lamphun__12_subdistrict_umong__polling_unit_8__party_list_vote_page_3.md
0,,ไทยรวมไทย,district_mueang_lamphun__12_subdistrict_umong__polling_unit_13__party_list_vote_page_3.md
0,,ไทยรวมไทย,district_mueang_lamphun__12_subdistrict_umong__polling_unit_10__party_list_vote_page_3.md
0,,ไทยรวมไทย,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_20__party_list_vote_page_3.md
0,,ไทยรวมไทย,district_mueang_lamphun__09_subdistrict_si_bua_ban__polling_unit_7__party_list_vote_page_3.md
0,,ไทยรวมไทย,district_mueang_lamphun__09_subdistrict_si_bua_ban__polling_unit_1__party_list_vote_page_3.md
0,,ไทยรวมไทย,district_mueang_lamphun__09_subdistrict_si_bua_ban__polling_unit_15__party_list_vote_page_3.md
0,,ไทยรวมไทย,district_mueang_lamphun__07_subdistrict_mueang_chi__polling_unit_5__party_list_vote_page_3.md
0,,ไทยรวมไทย,district_mueang_lamphun__07_subdistrict_mueang_chi__polling_unit_15__party_list_vote_page_3.md
0,,ไทยรวมไทย,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_2__party_list_vote_page_3.md
0,,ไทยรวมไทย,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_22__party_list_vote_page_3.md
0,,ไทยรวมไทย,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_20__party_list_vote_page_3.md
0,,ไทยรวมไทย,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_14__party_list_vote_page_3.md
0,,ไทยรวมไทย,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_2__party_list_vote_page_3.md
0,,ไทยรวมไทย,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_10__party_list_vote_page_3.md
0,,ไทยรวมไทย,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_7__party_list_vote_page_3.md
0,,ไทยรวมไทย,district_mae_tha__06_subdistrict_tha_kat__polling_unit_8__party_list_vote_page_3.md
0,,ไทยรวมไทย,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_3__party_list_vote_page_3.md
0,,ไทยรวมไทย,district_ban_thi__01_subdistrict_ban_thi__polling_unit_6__party_list_vote_page_3.md
0,,ไทยรวมไทย,district_ban_thi__01_subdistrict_ban_thi__polling_unit_15__party_list_vote_page_3.md
0,,ไทยรวมไทย,district_ban_thi__01_subdistrict_ban_thi__polling_unit_12__party_list_vote_page_3.md
0,,ไทยภักดี,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_1__party_list_vote_page_2.md
0,,ไทยภักดี,district_mueang_lamphun__08_subdistrict_nong_chang_khuen__polling_unit_5__party_list_vote_page_2.md
0,,ไทยภักดี,district_mueang_lamphun__04_subdistrict_rim_ping__polling_unit_3__party_list_vote_page_2.md
0,,ไทยภักดี,district_mueang_lamphun__04_subdistrict_rim_ping__polling_unit_11__party_list_vote_page_2.md
0,,ไทยภักดี,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_18__party_list_vote_page_2.md
0,,ไทยภักดี,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_17__party_list_vote_page_2.md
0,,ไทยภักดี,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__party_list_vote_page_2.md
0,,ไทยภักดี,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_10__party_list_vote_page_2.md
0,,ไทยภักดี,district_mae_tha__12_subdistrict_tha_mae_lop__polling_unit_3__party_list_vote_page_2.md
0,,ไทยภักดี,district_mae_tha__10_subdistrict_tha_khum_ngoen__polling_unit_8__party_list_vote_page_2.md
0,,ไทยภักดี,district_ban_thi__02_subdistrict_huai_yap__polling_unit_3__party_list_vote_page_2.md
0,,ไทยภักดี,district_ban_thi__01_subdistrict_ban_thi__polling_unit_5__party_list_vote_page_2.md
0,,ไทยภักดี,district_ban_thi__01_subdistrict_ban_thi__polling_unit_13__party_list_vote_page_2.md
0,,ไทยภักดี,district_ban_thi__01_subdistrict_ban_thi__polling_unit_11__party_list_vote_page_2.md
0,,ไทยพิทักษ์ธรรม,district_mueang_lamphun__16_subdistrict_mueang_nga__polling_unit_19__party_list_vote_page_3.md
0,,ไทยพิทักษ์ธรรม,district_mueang_lamphun__16_subdistrict_mueang_nga__polling_unit_17__party_list_vote_page_3.md
0,,ไทยพิทักษ์ธรรม,district_mueang_lamphun__16_subdistrict_mueang_nga__polling_unit_11__party_list_vote_page_3.md
0,,ไทยพิทักษ์ธรรม,district_mueang_lamphun__15_office_ban_paen__polling_unit_2__party_list_vote_page_3.md
0,,ไทยพิทักษ์ธรรม,district_mueang_lamphun__13_municipality_mueang_lamphun__polling_unit_4__party_list_vote_page_3.md
0,,ไทยพิทักษ์ธรรม,district_mueang_lamphun__12_subdistrict_umong__polling_unit_8__party_list_vote_page_3.md
0,,ไทยพิทักษ์ธรรม,district_mueang_lamphun__12_subdistrict_umong__polling_unit_13__party_list_vote_page_3.md
0,,ไทยพิทักษ์ธรรม,district_mueang_lamphun__12_subdistrict_umong__polling_unit_12__party_list_vote_page_3.md
0,,ไทยพิทักษ์ธรรม,district_mueang_lamphun__12_subdistrict_umong__polling_unit_10__party_list_vote_page_3.md
0,,ไทยพิทักษ์ธรรม,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_20__party_list_vote_page_3.md
0,,ไทยพิทักษ์ธรรม,district_mueang_lamphun__09_subdistrict_si_bua_ban__polling_unit_7__party_list_vote_page_3.md
0,,ไทยพิทักษ์ธรรม,district_mueang_lamphun__09_subdistrict_si_bua_ban__polling_unit_1__party_list_vote_page_3.md
0,,ไทยพิทักษ์ธรรม,district_mueang_lamphun__09_subdistrict_si_bua_ban__polling_unit_15__party_list_vote_page_3.md
0,,ไทยพิทักษ์ธรรม,district_mueang_lamphun__07_subdistrict_mueang_chi__polling_unit_5__party_list_vote_page_3.md
0,,ไทยพิทักษ์ธรรม,district_mueang_lamphun__07_subdistrict_mueang_chi__polling_unit_15__party_list_vote_page_3.md
0,,ไทยพิทักษ์ธรรม,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_2__party_list_vote_page_3.md
0,,ไทยพิทักษ์ธรรม,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_22__party_list_vote_page_3.md
0,,ไทยพิทักษ์ธรรม,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_20__party_list_vote_page_3.md
0,,ไทยพิทักษ์ธรรม,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_14__party_list_vote_page_3.md
0,,ไทยพิทักษ์ธรรม,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_2__party_list_vote_page_3.md
0,,ไทยพิทักษ์ธรรม,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_10__party_list_vote_page_3.md
0,,ไทยพิทักษ์ธรรม,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_7__party_list_vote_page_3.md
0,,ไทยพิทักษ์ธรรม,district_mae_tha__06_subdistrict_tha_kat__polling_unit_8__party_list_vote_page_3.md
0,,ไทยพิทักษ์ธรรม,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_3__party_list_vote_page_3.md
0,,ไทยพิทักษ์ธรรม,district_ban_thi__01_subdistrict_ban_thi__polling_unit_9__party_list_vote_page_3.md
0,,ไทยพิทักษ์ธรรม,district_ban_thi__01_subdistrict_ban_thi__polling_unit_6__party_list_vote_page_3.md
0,,ไทยพิทักษ์ธรรม,district_ban_thi__01_subdistrict_ban_thi__polling_unit_15__party_list_vote_page_3.md
0,,ไทยพิทักษ์ธรรม,district_ban_thi__01_subdistrict_ban_thi__polling_unit_12__party_list_vote_page_3.md
0,,ไทยพร้อม,district_mueang_lamphun__16_subdistrict_mueang_nga__polling_unit_19__party_list_vote_page_3.md
0,,ไทยพร้อม,district_mueang_lamphun__16_subdistrict_mueang_nga__polling_unit_11__party_list_vote_page_3.md
0,,ไทยพร้อม,district_mueang_lamphun__12_subdistrict_umong__polling_unit_8__party_list_vote_page_3.md
0,,ไทยพร้อม,district_mueang_lamphun__12_subdistrict_umong__polling_unit_13__party_list_vote_page_3.md
0,,ไทยพร้อม,district_mueang_lamphun__12_subdistrict_umong__polling_unit_12__party_list_vote_page_3.md
0,,ไทยพร้อม,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_20__party_list_vote_page_3.md
0,,ไทยพร้อม,district_mueang_lamphun__09_subdistrict_si_bua_ban__polling_unit_1__party_list_vote_page_3.md
0,,ไทยพร้อม,district_mueang_lamphun__09_subdistrict_si_bua_ban__polling_unit_15__party_list_vote_page_3.md
0,,ไทยพร้อม,district_mueang_lamphun__07_subdistrict_mueang_chi__polling_unit_15__party_list_vote_page_3.md
0,,ไทยพร้อม,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_22__party_list_vote_page_3.md
0,,ไทยพร้อม,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_14__party_list_vote_page_3.md
0,,ไทยพร้อม,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_2__party_list_vote_page_3.md
0,,ไทยพร้อม,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_10__party_list_vote_page_3.md
0,,ไทยพร้อม,district_mae_tha__10_subdistrict_tha_khum_ngoen__polling_unit_1__party_list_vote_page_3.md
0,,ไทยพร้อม,district_mae_tha__06_subdistrict_tha_kat__polling_unit_8__party_list_vote_page_3.md
0,,ไทยพร้อม,district_ban_thi__01_subdistrict_ban_thi__polling_unit_6__party_list_vote_page_3.md
0,,ไทยพร้อม,district_ban_thi__01_subdistrict_ban_thi__polling_unit_15__party_list_vote_page_3.md
0,,ไทยธรรม,district_mueang_lamphun__16_subdistrict_mueang_nga__polling_unit_19__party_list_vote_page_3.md
0,,ไทยธรรม,district_mueang_lamphun__16_subdistrict_mueang_nga__polling_unit_17__party_list_vote_page_3.md
0,,ไทยธรรม,district_mueang_lamphun__16_subdistrict_mueang_nga__polling_unit_11__party_list_vote_page_3.md
0,,ไทยธรรม,district_mueang_lamphun__15_office_ban_paen__polling_unit_2__party_list_vote_page_3.md
0,,ไทยธรรม,district_mueang_lamphun__12_subdistrict_umong__polling_unit_8__party_list_vote_page_3.md
0,,ไทยธรรม,district_mueang_lamphun__12_subdistrict_umong__polling_unit_13__party_list_vote_page_3.md
0,,ไทยธรรม,district_mueang_lamphun__12_subdistrict_umong__polling_unit_12__party_list_vote_page_3.md
0,,ไทยธรรม,district_mueang_lamphun__12_subdistrict_umong__polling_unit_10__party_list_vote_page_3.md
0,,ไทยธรรม,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_20__party_list_vote_page_3.md
0,,ไทยธรรม,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_11__party_list_vote_page_3.md
0,,ไทยธรรม,district_mueang_lamphun__09_subdistrict_si_bua_ban__polling_unit_7__party_list_vote_page_3.md
0,,ไทยธรรม,district_mueang_lamphun__09_subdistrict_si_bua_ban__polling_unit_1__party_list_vote_page_3.md
0,,ไทยธรรม,district_mueang_lamphun__09_subdistrict_si_bua_ban__polling_unit_15__party_list_vote_page_3.md
0,,ไทยธรรม,district_mueang_lamphun__07_subdistrict_mueang_chi__polling_unit_5__party_list_vote_page_3.md
0,,ไทยธรรม,district_mueang_lamphun__07_subdistrict_mueang_chi__polling_unit_15__party_list_vote_page_3.md
0,,ไทยธรรม,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_2__party_list_vote_page_3.md
0,,ไทยธรรม,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_22__party_list_vote_page_3.md
0,,ไทยธรรม,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_20__party_list_vote_page_3.md
0,,ไทยธรรม,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_14__party_list_vote_page_3.md
0,,ไทยธรรม,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_2__party_list_vote_page_3.md
0,,ไทยธรรม,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_10__party_list_vote_page_3.md
0,,ไทยธรรม,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_7__party_list_vote_page_3.md
0,,ไทยธรรม,district_mae_tha__06_subdistrict_tha_kat__polling_unit_8__party_list_vote_page_3.md
0,,ไทยธรรม,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_3__party_list_vote_page_3.md
0,,ไทยธรรม,district_ban_thi__01_subdistrict_ban_thi__polling_unit_9__party_list_vote_page_3.md
0,,ไทยธรรม,district_ban_thi__01_subdistrict_ban_thi__polling_unit_15__party_list_vote_page_3.md
0,,ไทยธรรม,district_ban_thi__01_subdistrict_ban_thi__polling_unit_12__party_list_vote_page_3.md
0,,ไทยชนะ,district_mueang_lamphun__16_subdistrict_mueang_nga__polling_unit_8__party_list_vote_page_2.md
0,,ไทยชนะ,district_mueang_lamphun__16_subdistrict_mueang_nga__polling_unit_1__party_list_vote_page_2.md
0,,ไทยชนะ,district_mueang_lamphun__13_municipality_mueang_lamphun__polling_unit_9__party_list_vote_page_2.md
0,,ไทยชนะ,district_mueang_lamphun__13_municipality_mueang_lamphun__polling_unit_12__party_list_vote_page_2.md
0,,ไทยชนะ,district_mueang_lamphun__12_subdistrict_umong__polling_unit_12__party_list_vote_page_2.md
0,,ไทยชนะ,district_mueang_lamphun__12_subdistrict_umong__polling_unit_10__party_list_vote_page_2.md
0,,ไทยชนะ,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_1__party_list_vote_page_2.md
0,,ไทยชนะ,district_mueang_lamphun__08_subdistrict_nong_chang_khuen__polling_unit_2__party_list_vote_page_2.md
0,,ไทยชนะ,district_mueang_lamphun__07_subdistrict_mueang_chi__polling_unit_15__party_list_vote_page_2.md
0,,ไทยชนะ,district_mueang_lamphun__04_subdistrict_rim_ping__polling_unit_3__party_list_vote_page_2.md
0,,ไทยชนะ,district_mueang_lamphun__04_subdistrict_rim_ping__polling_unit_11__party_list_vote_page_2.md
0,,ไทยชนะ,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_22__party_list_vote_page_2.md
0,,ไทยชนะ,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_18__party_list_vote_page_2.md
0,,ไทยชนะ,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_17__party_list_vote_page_2.md
0,,ไทยชนะ,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__party_list_vote_page_2.md
0,,ไทยชนะ,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_11__party_list_vote_page_2.md
0,,ไทยชนะ,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_14__party_list_vote_page_2.md
0,,ไทยชนะ,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_11__party_list_vote_page_2.md
0,,ไทยชนะ,district_mae_tha__12_subdistrict_tha_mae_lop__polling_unit_3__party_list_vote_page_2.md
0,,ไทยชนะ,district_mae_tha__10_subdistrict_tha_khum_ngoen__polling_unit_1__party_list_vote_page_2.md
0,,ไทยชนะ,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_4__party_list_vote_page_2.md
0,,ไทยชนะ,district_ban_thi__02_subdistrict_huai_yap__polling_unit_13__party_list_vote_page_2.md
0,,ไทยชนะ,district_ban_thi__01_subdistrict_ban_thi__polling_unit_5__party_list_vote_page_2.md
0,,ไทยชนะ,district_ban_thi__01_subdistrict_ban_thi__polling_unit_13__party_list_vote_page_2.md
0,,ไทยก้าวใหม่,district_mueang_lamphun__16_subdistrict_mueang_nga__polling_unit_19__party_list_vote_page_3.md
0,,ไทยก้าวใหม่,district_mueang_lamphun__12_subdistrict_umong__polling_unit_10__party_list_vote_page_3.md
0,,ไทยก้าวใหม่,district_mueang_lamphun__09_subdistrict_si_bua_ban__polling_unit_7__party_list_vote_page_3.md
0,,ไทยก้าวใหม่,district_mueang_lamphun__09_subdistrict_si_bua_ban__polling_unit_1__party_list_vote_page_3.md
0,,ไทยก้าวใหม่,district_mueang_lamphun__09_subdistrict_si_bua_ban__polling_unit_15__party_list_vote_page_3.md
0,,ไทยก้าวใหม่,district_mueang_lamphun__07_subdistrict_mueang_chi__polling_unit_15__party_list_vote_page_3.md
0,,ไทยก้าวใหม่,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_22__party_list_vote_page_3.md
0,,ไทยก้าวใหม่,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_20__party_list_vote_page_3.md
0,,ไทยก้าวใหม่,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_2__party_list_vote_page_3.md
0,,ไทยก้าวใหม่,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_3__party_list_vote_page_3.md
0,,ไทยก้าวใหม่,district_ban_thi__01_subdistrict_ban_thi__polling_unit_15__party_list_vote_page_3.md
0,,ไทยก้าวใหม่,district_ban_thi__01_subdistrict_ban_thi__polling_unit_12__party_list_vote_page_3.md
0,,ไทยก้าวหน้า,district_mueang_lamphun__16_subdistrict_mueang_nga__polling_unit_8__party_list_vote_page_2.md
0,,ไทยก้าวหน้า,district_mueang_lamphun__13_municipality_mueang_lamphun__polling_unit_9__party_list_vote_page_2.md
0,,ไทยก้าวหน้า,district_mueang_lamphun__13_municipality_mueang_lamphun__polling_unit_12__party_list_vote_page_2.md
0,,ไทยก้าวหน้า,district_mueang_lamphun__12_subdistrict_umong__polling_unit_13__party_list_vote_page_2.md
0,,ไทยก้าวหน้า,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_1__party_list_vote_page_2.md
0,,ไทยก้าวหน้า,district_mueang_lamphun__08_subdistrict_nong_chang_khuen__polling_unit_5__party_list_vote_page_2.md
0,,ไทยก้าวหน้า,district_mueang_lamphun__08_subdistrict_nong_chang_khuen__polling_unit_2__party_list_vote_page_2.md
0,,ไทยก้าวหน้า,district_mueang_lamphun__05_subdistrict_wiang_yong__polling_unit_7__party_list_vote_page_2.md
0,,ไทยก้าวหน้า,district_mueang_lamphun__04_subdistrict_rim_ping__polling_unit_3__party_list_vote_page_2.md
0,,ไทยก้าวหน้า,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_15__party_list_vote_page_2.md
0,,ไทยก้าวหน้า,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_14__party_list_vote_page_2.md
0,,ไทยก้าวหน้า,district_mae_tha__12_subdistrict_tha_mae_lop__polling_unit_3__party_list_vote_page_2.md
0,,ไทยก้าวหน้า,district_mae_tha__10_subdistrict_tha_khum_ngoen__polling_unit_1__party_list_vote_page_2.md
0,,ไทยก้าวหน้า,district_mae_tha__06_subdistrict_tha_kat__polling_unit_8__party_list_vote_page_2.md
0,,ไทยก้าวหน้า,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_4__party_list_vote_page_2.md
0,,ไทยก้าวหน้า,district_ban_thi__02_subdistrict_huai_yap__polling_unit_13__party_list_vote_page_2.md
0,,ไทยก้าวหน้า,district_ban_thi__01_subdistrict_ban_thi__polling_unit_9__party_list_vote_page_2.md
0,,ไทยก้าวหน้า,district_ban_thi__01_subdistrict_ban_thi__polling_unit_5__party_list_vote_page_2.md
0,,ไทยก้าวหน้า,district_ban_thi__01_subdistrict_ban_thi__polling_unit_13__party_list_vote_page_2.md
0,,ไทยก้าวหน้า,district_ban_thi__01_subdistrict_ban_thi__polling_unit_11__party_list_vote_page_2.md
0,,ใหม่,district_mueang_lamphun__08_subdistrict_nong_chang_khuen__polling_unit_2__party_list_vote_page_1.md
0,,ใหม่,district_mae_tha__07_subdistrict_municipality_tha_kat__polling_unit_1__party_list_vote_page_1.md
0,,ใหม่,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_10__party_list_vote_page_1.md
0,,โอกาสใหม่,district_mueang_lamphun__16_subdistrict_mueang_nga__polling_unit_19__party_list_vote_page_3.md
0,,โอกาสใหม่,district_mueang_lamphun__16_subdistrict_mueang_nga__polling_unit_11__party_list_vote_page_3.md
0,,โอกาสใหม่,district_mueang_lamphun__12_subdistrict_umong__polling_unit_12__party_list_vote_page_3.md
0,,โอกาสใหม่,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_20__party_list_vote_page_3.md
0,,โอกาสใหม่,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_11__party_list_vote_page_3.md
0,,โอกาสใหม่,district_mueang_lamphun__07_subdistrict_mueang_chi__polling_unit_5__party_list_vote_page_3.md
0,,โอกาสใหม่,district_mueang_lamphun__07_subdistrict_mueang_chi__polling_unit_15__party_list_vote_page_3.md
0,,โอกาสใหม่,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_2__party_list_vote_page_3.md
0,,โอกาสใหม่,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_22__party_list_vote_page_3.md
0,,โอกาสใหม่,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_20__party_list_vote_page_3.md
0,,โอกาสใหม่,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_14__party_list_vote_page_3.md
0,,โอกาสใหม่,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_7__party_list_vote_page_3.md
0,,โอกาสใหม่,district_mae_tha__06_subdistrict_tha_kat__polling_unit_8__party_list_vote_page_3.md
0,,โอกาสใหม่,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_3__party_list_vote_page_3.md
0,,โอกาสใหม่,district_ban_thi__01_subdistrict_ban_thi__polling_unit_12__party_list_vote_page_3.md
0,,แรงงานสร้างชาติ,district_mueang_lamphun__16_subdistrict_mueang_nga__polling_unit_8__party_list_vote_page_2.md
0,,แรงงานสร้างชาติ,district_mueang_lamphun__13_municipality_mueang_lamphun__polling_unit_9__party_list_vote_page_2.md
0,,แรงงานสร้างชาติ,district_mueang_lamphun__13_municipality_mueang_lamphun__polling_unit_12__party_list_vote_page_2.md
0,,แรงงานสร้างชาติ,district_mueang_lamphun__12_subdistrict_umong__polling_unit_13__party_list_vote_page_2.md
0,,แรงงานสร้างชาติ,district_mueang_lamphun__12_subdistrict_umong__polling_unit_12__party_list_vote_page_2.md
0,,แรงงานสร้างชาติ,district_mueang_lamphun__12_subdistrict_umong__polling_unit_10__party_list_vote_page_2.md
0,,แรงงานสร้างชาติ,district_mueang_lamphun__08_subdistrict_nong_chang_khuen__polling_unit_5__party_list_vote_page_2.md
0,,แรงงานสร้างชาติ,district_mueang_lamphun__08_subdistrict_nong_chang_khuen__polling_unit_2__party_list_vote_page_2.md
0,,แรงงานสร้างชาติ,district_mueang_lamphun__07_subdistrict_mueang_chi__polling_unit_15__party_list_vote_page_2.md
0,,แรงงานสร้างชาติ,district_mueang_lamphun__04_subdistrict_rim_ping__polling_unit_3__party_list_vote_page_2.md
0,,แรงงานสร้างชาติ,district_mueang_lamphun__04_subdistrict_rim_ping__polling_unit_11__party_list_vote_page_2.md
0,,แรงงานสร้างชาติ,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_22__party_list_vote_page_2.md
0,,แรงงานสร้างชาติ,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_18__party_list_vote_page_2.md
0,,แรงงานสร้างชาติ,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_14__party_list_vote_page_2.md
0,,แรงงานสร้างชาติ,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_11__party_list_vote_page_2.md
0,,แรงงานสร้างชาติ,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_10__party_list_vote_page_2.md
0,,แรงงานสร้างชาติ,district_mae_tha__10_subdistrict_tha_khum_ngoen__polling_unit_1__party_list_vote_page_2.md
0,,แรงงานสร้างชาติ,district_mae_tha__06_subdistrict_tha_kat__polling_unit_8__party_list_vote_page_2.md
0,,แรงงานสร้างชาติ,district_mae_tha__04_subdistrict_tha_pla_duk__polling_unit_4__party_list_vote_page_2.md
0,,แรงงานสร้างชาติ,district_ban_thi__02_subdistrict_huai_yap__polling_unit_3__party_list_vote_page_2.md
0,,แรงงานสร้างชาติ,district_ban_thi__01_subdistrict_ban_thi__polling_unit_5__party_list_vote_page_2.md
0,,แรงงานสร้างชาติ,district_ban_thi__01_subdistrict_ban_thi__polling_unit_13__party_list_vote_page_2.md
0,,แผ่นดินธรรม,district_mueang_lamphun__16_subdistrict_mueang_nga__polling_unit_19__party_list_vote_page_3.md
0,,แผ่นดินธรรม,district_mueang_lamphun__16_subdistrict_mueang_nga__polling_unit_11__party_list_vote_page_3.md
0,,แผ่นดินธรรม,district_mueang_lamphun__15_office_ban_paen__polling_unit_2__party_list_vote_page_3.md
0,,แผ่นดินธรรม,district_mueang_lamphun__12_subdistrict_umong__polling_unit_8__party_list_vote_page_3.md
0,,แผ่นดินธรรม,district_mueang_lamphun__12_subdistrict_umong__polling_unit_13__party_list_vote_page_3.md
0,,แผ่นดินธรรม,district_mueang_lamphun__12_subdistrict_umong__polling_unit_12__party_list_vote_page_3.md
0,,แผ่นดินธรรม,district_mueang_lamphun__11_subdistrict_pa_sak__polling_unit_20__party_list_vote_page_3.md
0,,แผ่นดินธรรม,district_mueang_lamphun__09_subdistrict_si_bua_ban__polling_unit_7__party_list_vote_page_3.md
0,,แผ่นดินธรรม,district_mueang_lamphun__09_subdistrict_si_bua_ban__polling_unit_1__party_list_vote_page_3.md
0,,แผ่นดินธรรม,district_mueang_lamphun__09_subdistrict_si_bua_ban__polling_unit_15__party_list_vote_page_3.md
0,,แผ่นดินธรรม,district_mueang_lamphun__07_subdistrict_mueang_chi__polling_unit_5__party_list_vote_page_3.md
0,,แผ่นดินธรรม,district_mueang_lamphun__07_subdistrict_mueang_chi__polling_unit_15__party_list_vote_page_3.md
0,,แผ่นดินธรรม,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_2__party_list_vote_page_3.md
0,,แผ่นดินธรรม,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_22__party_list_vote_page_3.md
0,,แผ่นดินธรรม,district_mueang_lamphun__03_subdistrict_makhuea_chae__polling_unit_14__party_list_vote_page_3.md
0,,แผ่นดินธรรม,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_2__party_list_vote_page_3.md
0,,แผ่นดินธรรม,district_mueang_lamphun__02_subdistrict_ban_klang__polling_unit_10__party_list_vote_page_3.md
0,,แผ่นดินธรรม,district_mueang_lamphun__01_subdistrict_ton_thong__polling_unit_7__party_list_vote_page_3.md
